Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
43591232;1000873170323055900;63741746127590;(-0.126, -0.115, -0.265);(11.494, 6.727, 356.452);VALID;-0.0359312780201435, 0.236911252140999, 0.970866620540619;0, 0, 0;VALID;-0.0231435652822256, 0.24483922123909, 0.96928745508194;-0.0330438502132893, 0, 0;0.148634165525436;VALID;-0.0487107671797276, 0.228929042816162, 0.97222363948822;0.0330438502132893, 0, 0;0.15783454477787;2;0.890131235122681
43591233;1000873170333088600;63741746127607;(-0.126, -0.115, -0.265);(11.458, 6.659, 356.559);VALID;-0.0339105241000652, 0.236999243497849, 0.970917820930481;0, 0, 0;VALID;-0.0211705677211285, 0.245237395167351, 0.969231843948364;-0.0330438502132893, 0, 0;0.148620322346687;VALID;-0.046642579138279, 0.228705853223801, 0.97237753868103;0.0330438502132893, 0, 0;0.155521929264069;2;0.864764332771301
43591234;1000873170343125200;63741746127623;(-0.127, -0.115, -0.266);(11.422, 6.610, 356.647);VALID;-0.0325813256204128, 0.23705005645752, 0.970950961112976;0, 0, 0;VALID;-0.0200739521533251, 0.245546758174896, 0.969176888465881;-0.0330438502132893, 0, 0;0.149592369794846;VALID;-0.0450811460614204, 0.228498414158821, 0.972499966621399;0.0330438502132893, 0, 0;0.156087458133698;2;0.851227402687073
43591235;1000873170353231800;63741746127623;(-0.127, -0.115, -0.266);(11.422, 6.610, 356.647);VALID;-0.0307555608451366, 0.237118139863014, 0.970993876457214;0, 0, 0;VALID;-0.0178500469774008, 0.245882943272591, 0.969135165214539;-0.0330438502132893, 0, 0;0.147153362631798;VALID;-0.0436534807085991, 0.228294804692268, 0.972612917423248;0.0330438502132893, 0, 0;0.156765952706337;2;0.834026038646698
43591236;1000873170363232800;63741746127640;(-0.128, -0.115, -0.266);(11.364, 6.567, 356.737);VALID;-0.0294372588396072, 0.237086698412895, 0.971042394638062;0, 0, 0;VALID;-0.0162187516689301, 0.246127843856812, 0.969101667404175;-0.0330438502132893, 0, 0;0.146867290139198;VALID;-0.0426481068134308, 0.227983847260475, 0.972730457782745;0.0330438502132893, 0, 0;0.155620589852333;2;0.829106092453003
43591237;1000873170373244800;63741746127640;(-0.128, -0.115, -0.266);(11.364, 6.567, 356.737);VALID;-0.0284840147942305, 0.237100824713707, 0.971067368984222;0, 0, 0;VALID;-0.0151245417073369, 0.246256873011589, 0.969086587429047;-0.0330438502132893, 0, 0;0.147488012909889;VALID;-0.0418359041213989, 0.227881655097008, 0.972789645195007;0.0330438502132893, 0, 0;0.155401676893234;2;0.82905250787735
43591238;1000873170383212800;63741746127657;(-0.128, -0.115, -0.266);(11.308, 6.533, 356.838);VALID;-0.0270973835140467, 0.2370845079422, 0.971111059188843;0, 0, 0;VALID;-0.0145353265106678, 0.246213763952255, 0.969106554985046;-0.0330438502132893, 0, 0;0.147520065307617;VALID;-0.0396527945995331, 0.227897137403488, 0.972877442836761;0.0330438502132893, 0, 0;0.155417904257774;2;0.822938799858093
43591239;1000873170393178800;63741746127673;(-0.129, -0.115, -0.267);(11.251, 6.495, 356.950);VALID;-0.0258180797100067, 0.237051740288734, 0.971153914928436;0, 0, 0;VALID;-0.013355671428144, 0.246213048696518, 0.969123721122742;-0.0330438502132893, 0, 0;0.148644596338272;VALID;-0.0382742062211037, 0.227832734584808, 0.972947776317596;0.0330438502132893, 0, 0;0.155409768223763;2;0.81964236497879
43591240;1000873170403310800;63741746127673;(-0.129, -0.115, -0.267);(11.251, 6.495, 356.950);VALID;-0.0246107783168554, 0.236956998705864, 0.971208393573761;0, 0, 0;VALID;-0.0123976934701204, 0.246224254369736, 0.969133615493774;-0.0330438502132893, 0, 0;0.148081213235855;VALID;-0.0368179716169834, 0.227633014321327, 0.973050713539124;0.0330438502132893, 0, 0;0.15478527545929;2;0.821541845798492
43591241;1000873170413331700;63741746127690;(-0.129, -0.115, -0.267);(11.197, 6.473, 357.053);VALID;-0.0238134954124689, 0.236689329147339, 0.9712935090065;0, 0, 0;VALID;-0.0119377234950662, 0.245921865105629, 0.969216167926788;-0.0330438502132893, 0, 0;0.146310433745384;VALID;-0.035683773458004, 0.227402210235596, 0.973146915435791;0.0330438502132893, 0, 0;0.155557781457901;2;0.827864706516266
43591242;1000873170423327300;63741746127690;(-0.129, -0.115, -0.267);(11.197, 6.473, 357.053);VALID;-0.0264289434999228, 0.23732291162014, 0.971071243286133;0, 0, 0;VALID;-0.0145350527018309, 0.246630549430847, 0.969000577926636;-0.0330438502132893, 0, 0;0.149452328681946;VALID;-0.0383166931569576, 0.227960109710693, 0.97291624546051;0.0330438502132893, 0, 0;0.156743541359901;2;0.806706428527832
43591243;1000873170433337900;63741746127707;(-0.130, -0.115, -0.267);(11.128, 6.447, 357.137);VALID;-0.031439159065485, 0.240382060408592, 0.970169067382813;0, 0, 0;VALID;-0.0211429111659527, 0.250099420547485, 0.967989265918732;-0.0330438502132893, 0, 0;0.148692816495895;VALID;-0.0417289584875107, 0.230615362524986, 0.972149789333344;0.0330438502132893, 0, 0;0.155221596360207;2;0.749645113945007
43591244;1000873170443400200;63741746127724;(-0.130, -0.114, -0.268);(11.053, 6.437, 357.205);VALID;-0.0393949821591377, 0.245635911822319, 0.968561291694641;0, 0, 0;VALID;-0.0298271346837282, 0.256260365247726, 0.966147482395172;-0.0330438502132893, 0, 0;0.148345246911049;VALID;-0.0489545464515686, 0.234959825873375, 0.970771491527557;0.0330438502132893, 0, 0;0.156988367438316;2;0.636913180351257
43591245;1000873170453407500;63741746127724;(-0.130, -0.114, -0.268);(11.053, 6.437, 357.205);VALID;-0.0462669618427753, 0.252733409404755, 0.966429114341736;0, 0, 0;VALID;-0.0366290025413036, 0.263623356819153, 0.963930010795593;-0.0330438502132893, 0, 0;0.148318380117416;VALID;-0.05589484795928, 0.24178846180439, 0.968717753887177;0.0330438502132893, 0, 0;0.154806986451149;2;0.518685936927795
43591246;1000873170463330600;63741746127740;(-0.131, -0.114, -0.268);(10.962, 6.411, 357.278);VALID;-0.0527057684957981, 0.25920844078064, 0.964382231235504;0, 0, 0;VALID;-0.0421312488615513, 0.270674169063568, 0.961748659610748;-0.0330438502132893, 0, 0;0.147956028580666;VALID;-0.0632670968770981, 0.247677817940712, 0.966774523258209;0.0330438502132893, 0, 0;0.155789211392403;2;0.412536948919296
43591247;1000873170473343600;63741746127740;(-0.131, -0.114, -0.268);(10.962, 6.411, 357.278);VALID;-0.057487566024065, 0.264624029397964, 0.962636649608612;0, 0, 0;VALID;-0.0456354282796383, 0.276450008153915, 0.959944188594818;-0.0330438502132893, 0, 0;0.147759795188904;VALID;-0.0693231672048569, 0.252721935510635, 0.965052306652069;0.0330438502132893, 0, 0;0.155538484454155;2;0.324449390172958
43591248;1000873170483459000;63741746127757;(-0.131, -0.114, -0.269);(10.866, 6.410, 357.372);VALID;-0.060925766825676, 0.268191814422607, 0.961437046527863;0, 0, 0;VALID;-0.0483503378927708, 0.280234962701797, 0.958712995052338;-0.0330438502132893, 0, 0;0.147874474525452;VALID;-0.0734822750091553, 0.256065368652344, 0.963862478733063;0.0330438502132893, 0, 0;0.15533983707428;2;0.282770097255707
43591249;1000873170493424900;63741746127774;(-0.131, -0.114, -0.269);(10.768, 6.410, 357.465);VALID;-0.0634882599115372, 0.27050706744194, 0.960622310638428;0, 0, 0;VALID;-0.0504224896430969, 0.282500654459, 0.957940995693207;-0.0330438502132893, 0, 0;0.147797182202339;VALID;-0.0765335932374001, 0.258426427841187, 0.962994515895844;0.0330438502132893, 0, 0;0.155210942029953;2;0.257924854755402
43591250;1000873170503505700;63741746127774;(-0.131, -0.114, -0.269);(10.768, 6.410, 357.465);VALID;-0.0649689733982086, 0.271949082612991, 0.960115969181061;0, 0, 0;VALID;-0.0513572096824646, 0.284243226051331, 0.957375705242157;-0.0330438502132893, 0, 0;0.147217810153961;VALID;-0.0785583928227425, 0.259561419487, 0.962526082992554;0.0330438502132893, 0, 0;0.155241638422012;2;0.24181193113327
43591251;1000873170513481400;63741746127790;(-0.132, -0.114, -0.270);(10.640, 6.419, 357.561);VALID;-0.0657273381948471, 0.272678643465042, 0.959857404232025;0, 0, 0;VALID;-0.0515731684863567, 0.28469443321228, 0.957230031490326;-0.0330438502132893, 0, 0;0.146047592163086;VALID;-0.0798583999276161, 0.260566979646683, 0.962147355079651;0.0330438502132893, 0, 0;0.154936537146568;2;0.258159786462784
43591252;1000873170523448800;63741746127790;(-0.132, -0.114, -0.270);(10.640, 6.419, 357.561);VALID;-0.0666852220892906, 0.27307865023613, 0.959677636623383;0, 0, 0;VALID;-0.0522533468902111, 0.285036861896515, 0.957091212272644;-0.0330438502132893, 0, 0;0.147620275616646;VALID;-0.0810932293534279, 0.261022686958313, 0.961920499801636;0.0330438502132893, 0, 0;0.155239522457123;2;0.272051334381104
43591253;1000873170533530600;63741746127807;(-0.132, -0.113, -0.270);(10.479, 6.435, 357.658);VALID;-0.0671902820467949, 0.273217439651489, 0.959602892398834;0, 0, 0;VALID;-0.052452314645052, 0.285368025302887, 0.956981658935547;-0.0330438502132893, 0, 0;0.14695143699646;VALID;-0.0819032788276672, 0.260965287685394, 0.961867451667786;0.0330438502132893, 0, 0;0.155585810542107;2;0.283531904220581
43591254;1000873170543586800;63741746127823;(-0.133, -0.113, -0.271);(10.315, 6.456, 357.757);VALID;-0.0677699223160744, 0.272968918085098, 0.959632873535156;0, 0, 0;VALID;-0.0527845770120621, 0.284927010536194, 0.957094788551331;-0.0330438502132893, 0, 0;0.146703734993935;VALID;-0.0827299281954765, 0.260908752679825, 0.961812019348145;0.0330438502132893, 0, 0;0.15506038069725;2;0.300665646791458
43591255;1000873170553644500;63741746127823;(-0.133, -0.113, -0.271);(10.315, 6.456, 357.757);VALID;-0.0680305734276772, 0.272596210241318, 0.959720373153687;0, 0, 0;VALID;-0.0530893355607986, 0.28461766242981, 0.957169950008392;-0.0330438502132893, 0, 0;0.147085353732109;VALID;-0.0829463452100754, 0.260472774505615, 0.961911559104919;0.0330438502132893, 0, 0;0.155886605381966;2;0.312933087348938
43591256;1000873170563553800;63741746127840;(-0.133, -0.113, -0.271);(10.149, 6.484, 357.856);VALID;-0.0681745931506157, 0.272100448608398, 0.959850788116455;0, 0, 0;VALID;-0.0534030050039291, 0.283973008394241, 0.957343935966492;-0.0330438502132893, 0, 0;0.147330984473228;VALID;-0.0829212665557861, 0.26012846827507, 0.962006866931915;0.0330438502132893, 0, 0;0.155559942126274;2;0.318966090679169
43591257;1000873170573584200;63741746127840;(-0.133, -0.113, -0.271);(10.149, 6.484, 357.856);VALID;-0.067986436188221, 0.271590739488602, 0.960008502006531;0, 0, 0;VALID;-0.0531822480261326, 0.283407181501389, 0.957523882389069;-0.0330438502132893, 0, 0;0.146342188119888;VALID;-0.0827658101916313, 0.259675145149231, 0.962142705917358;0.0330438502132893, 0, 0;0.155221983790398;2;0.330735474824905
43591258;1000873170583584300;63741746127856;(-0.133, -0.112, -0.272);(9.985, 6.519, 357.942);VALID;-0.0679989010095596, 0.271022498607636, 0.960168182849884;0, 0, 0;VALID;-0.0531575605273247, 0.282734423875809, 0.957724153995514;-0.0330438502132893, 0, 0;0.14637303352356;VALID;-0.0828155353665352, 0.259212106466293, 0.962263286113739;0.0330438502132893, 0, 0;0.155124634504318;2;0.340619951486588
43591259;1000873170593610200;63741746127873;(-0.133, -0.112, -0.272);(9.827, 6.555, 358.033);VALID;-0.0680335685610771, 0.270530521869659, 0.960304498672485;0, 0, 0;VALID;-0.0532171204686165, 0.282178461551666, 0.957884788513184;-0.0330438502132893, 0, 0;0.14648674428463;VALID;-0.0828254520893097, 0.258784860372543, 0.962377429008484;0.0330438502132893, 0, 0;0.154386267066002;2;0.350654423236847
43591260;1000873170603749600;63741746127873;(-0.133, -0.112, -0.272);(9.827, 6.555, 358.033);VALID;-0.0681775361299515, 0.270042985677719, 0.960431456565857;0, 0, 0;VALID;-0.0534784309566021, 0.281649470329285, 0.958025872707367;-0.0330438502132893, 0, 0;0.146610900759697;VALID;-0.0828523263335228, 0.258340209722519, 0.962494611740112;0.0330438502132893, 0, 0;0.154135808348656;2;0.355257511138916
43591261;1000873170613707300;63741746127890;(-0.134, -0.112, -0.273);(9.655, 6.577, 358.125);VALID;-0.0682462230324745, 0.269417315721512, 0.960602283477783;0, 0, 0;VALID;-0.053680058568716, 0.280824989080429, 0.958256661891937;-0.0330438502132893, 0, 0;0.146635174751282;VALID;-0.0827886536717415, 0.257915943861008, 0.962613821029663;0.0330438502132893, 0, 0;0.154086664319038;2;0.384593844413757
43591262;1000873170623702800;63741746127890;(-0.134, -0.112, -0.273);(9.655, 6.577, 358.125);VALID;-0.0684916228055954, 0.268692016601563, 0.960787951946259;0, 0, 0;VALID;-0.0539217740297318, 0.279684126377106, 0.958576679229736;-0.0330438502132893, 0, 0;0.14669643342495;VALID;-0.0830383226275444, 0.257609099149704, 0.962674498558044;0.0330438502132893, 0, 0;0.154093131422997;2;0.458381950855255
43591263;1000873170633739300;63741746127907;(-0.134, -0.111, -0.273);(9.462, 6.610, 358.215);VALID;-0.0686084106564522, 0.267657727003098, 0.961068272590637;0, 0, 0;VALID;-0.0540344342589378, 0.278221070766449, 0.958995997905731;-0.0330438502132893, 0, 0;0.146012037992477;VALID;-0.083159863948822, 0.257006496191025, 0.962825059890747;0.0330438502132893, 0, 0;0.154163345694542;2;0.581435084342957
43591264;1000873170643735400;63741746127924;(-0.134, -0.111, -0.273);(9.286, 6.634, 358.287);VALID;-0.0687387436628342, 0.26634281873703, 0.961424171924591;0, 0, 0;VALID;-0.0541268363595009, 0.276756346225739, 0.959414541721344;-0.0330438502132893, 0, 0;0.146292194724083;VALID;-0.0833282396197319, 0.255842447280884, 0.963120460510254;0.0330438502132893, 0, 0;0.154881149530411;2;0.706601679325104
43591265;1000873170653719600;63741746127924;(-0.134, -0.111, -0.273);(9.286, 6.634, 358.287);VALID;-0.068782702088356, 0.264973312616348, 0.961799383163452;0, 0, 0;VALID;-0.0542005486786366, 0.275149762630463, 0.959872364997864;-0.0330438502132893, 0, 0;0.14590847492218;VALID;-0.0833428502082825, 0.254712074995041, 0.963418781757355;0.0330438502132893, 0, 0;0.154595792293549;2;0.820297420024872
43591266;1000873170663702700;63741746127940;(-0.134, -0.111, -0.274);(9.113, 6.653, 358.369);VALID;-0.0689203068614006, 0.263385504484177, 0.962225556373596;0, 0, 0;VALID;-0.0543283373117447, 0.273236334323883, 0.960411548614502;-0.0330438502132893, 0, 0;0.146128743886948;VALID;-0.0834906846284866, 0.253452181816101, 0.963738203048706;0.0330438502132893, 0, 0;0.153557643294334;2;0.903128921985626
43591267;1000873170673858900;63741746127940;(-0.134, -0.111, -0.274);(9.113, 6.653, 358.369);VALID;-0.0689826533198357, 0.261946022510529, 0.962613999843597;0, 0, 0;VALID;-0.0544233396649361, 0.271320402622223, 0.960949182510376;-0.0330438502132893, 0, 0;0.146552205085754;VALID;-0.0835210978984833, 0.252492368221283, 0.963987469673157;0.0330438502132893, 0, 0;0.153346002101898;2;0.954776763916016
43591268;1000873170683877900;63741746127957;(-0.135, -0.110, -0.274);(8.969, 6.672, 358.432);VALID;-0.0689936056733131, 0.260457038879395, 0.963017165660858;0, 0, 0;VALID;-0.054509237408638, 0.269691288471222, 0.961402833461761;-0.0330438502132893, 0, 0;0.145750686526299;VALID;-0.0834574401378632, 0.251145273447037, 0.964344799518585;0.0330438502132893, 0, 0;0.153052061796188;2;0.983506202697754
43591269;1000873170693825500;63741746127973;(-0.135, -0.110, -0.275);(8.805, 6.681, 358.493);VALID;-0.0692661851644516, 0.257995396852493, 0.963660001754761;0, 0, 0;VALID;-0.0547456368803978, 0.267301946878433, 0.962056457996368;-0.0330438502132893, 0, 0;0.145818948745728;VALID;-0.08376594632864, 0.248611465096474, 0.964974403381348;0.0330438502132893, 0, 0;0.153786525130272;2;0.977336049079895
43591270;1000873170703941900;63741746127973;(-0.135, -0.110, -0.275);(8.805, 6.681, 358.493);VALID;-0.0691191330552101, 0.255996644496918, 0.964203417301178;0, 0, 0;VALID;-0.054661899805069, 0.265401244163513, 0.962587296962738;-0.0330438502132893, 0, 0;0.144905775785446;VALID;-0.08355563133955, 0.24651525914669, 0.965530276298523;0.0330438502132893, 0, 0;0.154779821634293;2;0.96311366558075
43591271;1000873170713834400;63741746127990;(-0.135, -0.110, -0.275);(8.647, 6.691, 358.546);VALID;-0.0691020935773849, 0.253591775894165, 0.964839935302734;0, 0, 0;VALID;-0.0549202971160412, 0.262876212596893, 0.963265180587769;-0.0330438502132893, 0, 0;0.145679593086243;VALID;-0.0832638740539551, 0.24423386156559, 0.966135084629059;0.0330438502132893, 0, 0;0.154407694935799;2;0.942569553852081
43591272;1000873170723802700;63741746127990;(-0.135, -0.110, -0.275);(8.647, 6.691, 358.546);VALID;-0.069216750562191, 0.250591486692429, 0.965615332126617;0, 0, 0;VALID;-0.0552876107394695, 0.25955930352211, 0.9641432762146;-0.0330438502132893, 0, 0;0.145523309707642;VALID;-0.0831267461180687, 0.241554349660873, 0.966820299625397;0.0330438502132893, 0, 0;0.155577152967453;2;0.905729830265045
43591273;1000873170733967900;63741746128007;(-0.135, -0.109, -0.275);(8.477, 6.704, 358.583);VALID;-0.0691659823060036, 0.247765585780144, 0.966347932815552;0, 0, 0;VALID;-0.0556077100336552, 0.255961626768112, 0.965086221694946;-0.0330438502132893, 0, 0;0.145357549190521;VALID;-0.0827067792415619, 0.239506959915161, 0.967365503311157;0.0330438502132893, 0, 0;0.154104083776474;2;0.872951209545136
43591274;1000873170743992200;63741746128024;(-0.135, -0.109, -0.276);(8.305, 6.694, 358.602);VALID;-0.0694044008851051, 0.244394838809967, 0.967188835144043;0, 0, 0;VALID;-0.0559119693934917, 0.25264236330986, 0.965942919254303;-0.0330438502132893, 0, 0;0.145390927791595;VALID;-0.0828793719410896, 0.236085817217827, 0.96819132566452;0.0330438502132893, 0, 0;0.156081438064575;2;0.829706013202667
43591275;1000873170753963600;63741746128024;(-0.135, -0.109, -0.276);(8.305, 6.694, 358.602);VALID;-0.0694576725363731, 0.240955725312233, 0.968047499656677;0, 0, 0;VALID;-0.0561014674603939, 0.24982263147831, 0.966665029525757;-0.0330438502132893, 0, 0;0.144963756203651;VALID;-0.0827959030866623, 0.232026427984238, 0.969179332256317;0.0330438502132893, 0, 0;0.155512735247612;2;0.786553621292114
43591276;1000873170764000700;63741746128040;(-0.135, -0.109, -0.276);(8.137, 6.709, 358.636);VALID;-0.0692912116646767, 0.235747098922729, 0.969341039657593;0, 0, 0;VALID;-0.0561292059719563, 0.245952919125557, 0.96765524148941;-0.0330438502132893, 0, 0;0.144837707281113;VALID;-0.0824338048696518, 0.225475206971169, 0.970755159854889;0.0330438502132893, 0, 0;0.154661610722542;2;0.717746078968048
43591277;1000873170773970200;63741746128040;(-0.135, -0.109, -0.276);(8.137, 6.709, 358.636);VALID;-0.0683736279606819, 0.23150697350502, 0.970427513122559;0, 0, 0;VALID;-0.0558518245816231, 0.24200476706028, 0.968666255474091;-0.0330438502132893, 0, 0;0.144625097513199;VALID;-0.080876961350441, 0.22094663977623, 0.971926689147949;0.0330438502132893, 0, 0;0.156210228800774;2;0.662142097949982
43591278;1000873170783958600;63741746128057;(-0.135, -0.108, -0.276);(7.995, 6.708, 358.655);VALID;-0.066592775285244, 0.227214083075523, 0.971565306186676;0, 0, 0;VALID;-0.0550820827484131, 0.238541752099991, 0.969568848609924;-0.0330438502132893, 0, 0;0.144560962915421;VALID;-0.0780858248472214, 0.215826243162155, 0.973304510116577;0.0330438502132893, 0, 0;0.155965372920036;2;0.600933492183685
43591279;1000873170794007800;63741746128073;(-0.135, -0.108, -0.277);(7.867, 6.710, 358.665);VALID;-0.0631096437573433, 0.218568280339241, 0.973778784275055;0, 0, 0;VALID;-0.0521097183227539, 0.230293527245522, 0.971724987030029;-0.0330438502132893, 0, 0;0.148331195116043;VALID;-0.0740929916501045, 0.206785619258881, 0.97557669878006;0.0330438502132893, 0, 0;0.156269788742065;2;0.471210986375809
